,"C=2, GMHI2"
2071,1.6515914228532296
2072,1.0182184577585722
2073,1.7340645596240887
2074,0.9060211058096672
2075,1.412527510709419
2076,0.6359599519815939
2077,0.42676813411174114
2078,1.7533649195792156
2079,1.1356211368011166
2080,-0.5843567930344824
2081,1.8634979437344994
2082,1.3938868140677738
2083,1.6101346932089469
2084,0.8722292542786245
2085,1.4279463110959125
2086,-0.04110909141424669
2087,-1.2375234559543562
2088,0.24646199345496259
2089,2.012035983949881
2090,0.8875466810598736
2091,-0.8381084179185607
2092,1.3340127791708336
2093,0.42349581357902133
2094,-0.11285976890020728
2095,1.2638241566069432
2096,2.093168101253677
2097,0.09062776951969839
2098,1.9645645663670697
2099,1.6110462887327837
2100,1.4743468349185578
2101,1.305933865891406
2102,1.3845102554888595
2103,1.6057474550638002
2104,0.34698260103795503
2105,0.019222529994563142
2106,0.47546851877077634
2107,0.937878362448418
2108,1.2838670717012437
2109,1.6300318454587999
2110,1.6733009861999106
2111,0.32674910538968455
2112,1.7117605255846766
2113,1.8868941630089466
2114,0.5507376518668465
2115,0.889072944314926
2116,2.418745311301644
2117,1.4901991014274596
2118,1.1081446853167127
2119,2.111007552093412
2120,0.5452834151309723
2121,0.6174586725176638
2122,1.6916763281932452
2123,1.3792922109481733
2124,2.3933176563733047
2125,1.5422770969291189
2126,1.2618649311240207
2127,0.16321569638795422
2128,1.6229588415813632
2129,2.456069957316216
2130,1.4421474852177905
2131,1.7844346126114456
2132,1.7810930318610254
2133,2.303195858625329
2134,0.8124844412244939
2135,0.7434851745420649
2136,0.36978640522959844
2137,1.9234505134698798
2138,2.215362178300884
2139,1.0826259894684884
2140,0.3362173104915313
2141,1.4682804878039382
2142,1.064083529267513
2143,0.8049050519638145
2144,0.7024224176609578
2145,0.5606830028607963
2146,2.097480728060861
2147,1.069939448805911
2148,1.400369819748659
2149,0.34997341875519455
2150,1.9743653490172952
2151,0.8445073907288181
2152,1.8240449011320095
2153,0.7200089472886013
2154,1.6393797997146473
2155,1.850699965208559
2156,1.7318030426909847
2157,1.0552078550531263
2158,1.8672321667798601
2159,2.5636645927875397
2160,2.110225191233315
2161,0.08091149311407822
2162,2.3757447099293834
2163,1.3556948607964625
2164,1.4132034229622459
2165,0.968944570861048
2166,0.62188972924444
2167,1.3537568714757917
2168,2.0236217800419842
2169,1.6752174794639172
2170,0.8354090991179056
2171,1.1539717654592405
2172,-0.05671169768106968
2173,1.3455651297086264
2174,1.5652630784184542
2175,1.4299020899407753
2176,1.2690629197472938
2177,0.7448799104718169
2178,-0.3956032320215903
2179,1.5552574188103454
2180,0.820796306173424
2181,1.9771106036209514
2182,1.9817637646051376
2183,1.7251780814425304
2184,1.8072465706372485
2185,1.5022925633403907
2186,-0.002973924302544201
2187,0.8643265827243763
2188,1.4268345206492823
2189,2.314981243811457
2190,0.9966024242777662
2191,-0.8544935864137955
2192,-0.3982293549739666
2193,-1.5526058296926801
2194,1.0048647660619083
2195,1.5306551301427296
2196,-2.0105567413710723
2197,0.2387940165531866
2198,-1.5415860324599002
2199,-0.9945804200367226
2200,-1.7722598293550602
2201,-1.1354171278838017
2202,-2.3315792341797543
2203,-0.5008068567852706
2204,-1.0911174962210948
2205,-1.0576423491208973
2206,-2.084998333368336
2207,-1.2272428962725508
2208,-2.3275129863750785
2209,-0.8203352077486735
2210,-1.504633248212566
2211,-0.2648688032059004
2212,-0.7400562070333665
2213,0.0675537991582375
2214,-2.19080465112461
2215,-1.902702215615646
2216,-1.173728007940396
2217,-1.8102016316174163
2218,-2.619447575804382
2219,-2.571227341900761
2220,-0.7668004271350761
2221,0.34493449815445765
2222,-1.5900249781932076
2223,0.33958469130892
2224,-0.6972580304703486
2225,-1.4106582665388856
2226,-0.7457765372544515
2227,-0.9405999159254088
2228,-0.4938674599697993
2229,0.006948512573553778
2230,-1.0510839565742707
2231,0.05399502327403587
2232,-1.2556896839451
2233,0.4302206324445197
2234,0.049455818024409404
2235,-1.252369147910921
2236,-2.0662362303544755
2237,-0.35525925703796113
2238,-1.6528807507863403
2239,-2.3835623762795364
2240,-0.5308822422325519
2241,-1.2849745913690107
2242,-0.46922098869499873
2243,-1.401600415793773
2244,-2.0382271504615814
2245,0.2851661181985353
2246,-0.8454846466917441
2247,-0.9764775421663853
2248,-0.02656978931562895
2249,0.3480188959575292
2250,0.5057532413309879
2251,0.11374772574552995
2252,-1.6624285929880098
2253,-1.3230309420139432
2254,-2.0762446416443674
2255,0.037362768699882115
2256,0.1497242856172982
2257,-0.5476274944300868
2258,-1.732330540275486
2259,-1.263783029374727
2260,0.5078048654915421
2261,0.15056115220949548
2262,-1.108236552688889
2263,1.6314164213420574
2264,-1.26764507515511
2265,-0.5119747665636702
2266,-0.9204198750384557
2267,-1.6407171464162684
2268,-1.8918042045082422
2269,-0.9764257912988492
2270,-0.7805679189330879
2271,-0.4675773841125159
2272,-1.7034513410970564
2273,-0.7094864104896864
2274,-1.9129707122879158
2275,-1.5967973271022866
2276,0.8915473870513747
2277,-1.136905997694173
2278,0.19518193063265318
2279,0.9509791738063176
2280,-0.1715613000434305
2281,-1.2193220787756092
2282,-0.8981671090257416
2283,-0.28458978167578264
2284,0.579837867202509
2285,-0.32565350267938276
2286,-0.39474947207504785
2287,-1.5826816261056988
2288,-0.30116327165082263
2289,0.03089722691250807
2290,0.13508601622869784
2291,-1.392129773805057
2292,-1.9764242843655917
2293,-1.30747556263956
2294,-1.5881478485354634
2295,-1.6727501024837328
2296,-0.43324971673599666
2297,-1.131265202950229
2298,-1.521047915214793
2299,0.48028532729312245
2300,-0.9644802434001906
2301,-1.6864686802213213
2302,-1.919948298045373
2303,-2.3907748672327305
2304,-1.2266743862774412
2305,-0.7755779898168531
2306,-0.8723744130586508
2307,-1.0628835610136644
2308,-2.399653901453393
2309,-1.2896541032386486
2310,-1.011069701760554
2311,-0.7224936244809123
2312,-0.5192592721426265
2313,0.4186762674681628
2314,0.3104598458924519
2315,-2.2380867449457473
2316,-0.48491171217442974
2317,0.026725611938166305
2318,-0.3230630638146894
2319,-1.564602657990375
2320,-0.31349189247342635
2321,-0.7025803631799433
2322,-1.334595513788361
2323,-1.885258520102358
2324,-1.5749889244669966
2325,-2.4610710481231197
2326,0.3943862177649632
2327,0.8178734835826446
2328,-0.09210395939492419
2329,-0.032914265268473145
2330,0.5111056036166406
2331,0.24331703195821752
2332,-1.3159965798198299
2333,-0.18061888409266158
2334,0.7054364027156789
2335,-0.26863891646870575
2336,-0.6413698611336757
2337,0.6684742031392614
2338,0.37698368211439304
2339,0.07210182778392726
2340,0.01820203206049438
2341,0.09282401153412476
2342,1.1658648611357776
2343,0.042877928132014714
2344,-0.18458894259067116
2345,-0.5552393668268802
2346,0.0764613844900432
2347,-0.3179405343643774
2348,-0.17652402868916517
2349,-0.25618650632637974
2350,-1.137794438722885
2351,-0.44771076844866375
2352,0.21732821436177857
2353,-0.9810845158322568
2354,-0.5377789348247932
2355,-1.1195720571541687
2356,0.1980672164075771
2357,-0.32173629580475765
2358,0.27255892493009426
2359,-0.46883270386705495
2360,1.0512503029299962
2361,-0.46565686038608
2362,-0.7632065030382693
2363,0.050794928845276255
2364,-0.912863279839079
2365,0.7882478806074832
2366,-0.38867889927312893
2367,0.07205938114323827
2368,1.4352426205336841
2369,-0.055219016109097324
2370,-0.30515410450993585
2371,0.46033128549882557
2372,0.4499261667718157
2373,-0.07986264695959827
2374,1.7270930215298286
2375,-0.23387854585888973
2376,2.1181713982729278
2377,0.5718781702228752
2378,0.9867590410250215
2379,1.1855672338233374
2380,1.1545937194340608
2381,-0.352184472029749
2382,1.311840242896894
2383,-1.3022077741932305
2384,0.6635639505045653
2385,0.4229691456300091
2386,1.438953155273107
2387,2.1684135262907294
2388,0.5257099604426725
2389,1.6427734778737357
2390,1.34470807149302
2391,-0.2756510238939519
2392,-0.23578225815668255
2393,-1.3044505349220645
2394,1.5808406904831445
2395,1.4257196092379683
2396,0.6281351274274147
2397,1.8094060906973828
2398,-0.5653621895950456
2399,0.9181755459808841
2400,1.4200568085779617
2401,1.0344578175205585
2402,-1.2555233781158615
2403,-0.4812865962053492
2404,0.8418467815685795
2405,1.0739662850550462
2406,0.49134191825364903
2407,0.6532261109202018
2408,-0.09332559173908161
2409,0.2494782158437624
2410,1.391345809332475
2411,0.8699497146458366
2412,0.21729536562229565
2413,1.2367542807833014
2414,1.4307212056373178
2415,0.5198263048283815
2416,1.5270045911970496
2417,1.3142094954264276
2418,0.8798811539221788
2419,-0.37486053796171553
2420,0.992703895601152
2421,-0.3359387824127429
2422,0.8718025106845186
2423,1.1300334579145028
2424,0.15121347480617986
2425,1.9006919178267
2426,0.1004385499195237
2427,-0.3237372750193097
2428,0.8648184788165566
2429,0.8842392976040616
2430,1.5313307798036928
2431,0.7461141915110909
2432,-0.579814788765154
2433,-0.18287487539334504
2434,1.3727265002600966
2435,0.9964227915042428
2436,1.3804306165848867
2437,0.944072840289943
2438,0.8819230379039777
2439,0.4535306232585235
2440,-1.0240708269399208
2441,0.6280381628747692
2442,-0.3506709004773108
2443,1.1708969722439524
2444,0.7135566309922123
2445,0.7632085863061719
2446,1.9345314435161391
2447,1.9934335811797612
2448,1.8827686379016058
2449,0.42252346638435523
2450,1.3529547693772188
2451,1.4244736475578996
2452,2.190655076468424
2453,-0.13397218316931925
2454,1.4100504280708914
2455,1.7441663224919886
2456,0.23334823947857544
2457,1.6986625116297953
2458,-0.03504624399108869
2459,-0.22925257672442295
2460,2.299546165828463
2461,0.09134514042220396
2462,-0.012273221440454604
2463,0.5471867744396205
2464,0.1452297952314974
2465,1.5499096651628734
2466,0.9618746987679786
2467,0.7899359671188461
2468,-0.025617271346714515
2469,1.6188796006447463
2470,0.9795615326130036
2471,2.5231100945192626
2472,-0.40028190738538316
2473,1.242149986220521
2474,0.24714993794787032
2475,2.6650169720965224
2476,-1.1057540709320755
2477,2.0192735770874073
2478,-0.26163046136184204
2479,2.2224951785364064
2480,0.5183815755635182
2481,2.1162721001091453
2482,0.5953220036390767
2483,0.28471263106291184
2484,2.042568341630901
2485,0.26689152397480237
2486,1.7930812854192824
2487,0.40453791019162844
2488,0.3635003092315634
2489,1.3183891625469677
2490,-0.1140394977869808
2491,1.3817009380244438
2492,1.5519701411198277
2493,1.6741896790875639
2494,0.10837916305388906
2495,1.1686599755161409
2496,2.0579904176542585
2497,1.7726911816126432
2498,2.8316128014466804
2499,2.1921619601735207
2500,0.6183216528383438
2501,0.7153055736527709
2502,0.0684811405849059
2503,2.170284674189254
2504,2.6524068342395246
2505,2.240624338169467
2506,2.80564629696032
2507,1.2222099096321766
2508,3.086490779123404
2509,1.0516920454184107
2510,0.12782550474849347
2511,2.151057591918363
2512,1.1185337401214162
2513,0.6389522609100242
2514,2.3973161319060803
2515,-0.20411789337608108
2516,1.9543134996732727
2517,2.5535965654607495
2518,1.7477093117928268
2519,2.1835356237185093
2520,2.2526576891115253
2521,0.34512988010986967
2522,1.2421536304572762
2523,1.9136899745002136
2524,1.628682488951083
2525,2.302774506027301
2526,0.9318017393232507
2527,0.7291249304978896
2528,1.2398097164595916
2529,-0.013304419236890887
2530,1.1715740393605467
2531,0.6227615537636589
2532,-0.057073502233582596
2533,1.1186624759819654
2534,1.4259380743942818
2535,1.1016767882233132
2536,2.353860164168638
2537,2.0660323386745554
2538,2.575305691019618
2539,2.1435974531512922
2540,1.3331848279072687
2541,1.6087248348278986
2542,0.6512100556392926
2543,0.7059391169135907
2544,-0.5926503421715136
2545,-1.1535256964046632
2546,1.6417152832839939
2547,1.625996849886781
2548,0.46096810913456393
2549,1.876784222009894
2550,1.9229483245869121
2551,0.12818608840794224
2552,2.2901827549921667
2553,1.8695752485709718
2554,1.4848733372206828
2555,0.22413622147924528
2556,1.5122379869854459
2557,1.210435797692914
2558,-0.096303640101919
2559,1.435265360164928
2560,0.5861928566354551
2561,-1.577591089477237
2562,0.42429092822560527
2563,0.33836295284657564
2564,0.11461012116701594
2565,0.6451026839944421
2566,1.1686986345502461
2567,0.866439264593637
2568,1.0491041434247488
2569,0.2104447079938589
2570,1.9774901257458406
2571,1.331484526850641
2572,1.2892121418812206
2573,0.6654686134355391
2574,-0.8051753402503379
2575,1.6383852254635052
2576,-0.6700606598236262
2577,1.0639206392023435
2578,1.2941962669371474
2579,-0.04582764310074641
2580,0.8790154757111104
2581,1.054343686796688
2582,0.2370237950610109
2583,0.4705773847267068
2584,-1.0082389684505244
2585,0.7200692615759324
2586,-1.261917598496418
2587,1.0136122527683182
2588,-0.4141324485847276
2589,0.10577137379546465
2590,0.12712886982086757
2591,0.6415717967860993
2592,-0.3060322635094467
2593,0.22745270243196408
2594,-1.7999695189334812
2595,0.8139011332780891
2596,0.4115066081816618
2597,-0.5593258414296847
2598,-0.7536610537434296
2599,0.4392630701761044
2600,0.3866765113762601
2601,0.8476784534780707
2602,0.145094669595075
2603,1.3978658026443158
2604,0.9428837405176942
2605,0.5243998663496258
2606,-0.03979918534696751
2607,1.6527668038819505
2608,0.6676705030817983
2609,1.1934154894632365
2610,0.41005158157138494
2611,1.93481532751304
2612,1.0590918411863033
2613,0.6496777017203997
2614,0.5778018054686712
2615,0.8806097714512358
2616,0.29345250804650014
2617,0.22489780075040333
2618,0.9882559510825657
2619,0.0370893036079076
2620,-1.0675402497032223
2621,1.4483170603993594
2622,1.2453838150672838
2623,0.8479021072784242
2624,1.1867923414722912
2625,0.9168094100100198
2626,1.0225529947379448
2627,1.1796784491148162
2628,-0.6415433810852257
2629,0.07718788016260852
2630,0.37184421581462235
2631,0.8968701092661265
2632,0.32996284343272364
2633,0.4221217670305766
2634,-0.8777292925402743
2635,0.19339271334197589
2636,1.2601102460237426
2637,0.4379167751066427
2638,0.6343520102637504
2639,-0.143029249554732
2640,0.8786924979689861
2641,0.24277920187830432
2642,0.9604484398852943
2643,0.3048720824271201
2644,0.8462104463469852
2645,0.1643616964328129
2646,0.5136405212230799
2647,0.08102226400463468
2648,-0.5348748755627558
2649,0.30655060107190235
2650,0.39456858079464985
2651,1.286262200687942
2652,0.9355459361870094
2653,1.4394844757679783
2654,-1.373697689415969
2655,-0.2509910087047966
2656,1.0571367926301287
2657,0.4189191238161938
2658,1.1330070728117798
2659,-0.513232600407383
2660,0.5711769336185997
2661,0.9386313845142211
2662,0.6533797190552026
2663,1.9446331798166459
2664,1.2325602040087495
2665,0.026620193801817085
2666,1.674966806868368
2667,-0.8252078093468231
2668,-0.8446167090698409
2669,0.824665629403406
2670,-2.209439425553551
2671,-0.25110954537699376
2672,0.3806060777691892
2673,-0.6351631180477061
2674,-1.015041664241736
2675,-0.7843418456647642
2676,-0.41404845930506945
2677,0.10831250877061556
2678,-0.2543550772535861
2679,-0.565884813495503
2680,-1.2069210702922224
2681,-0.30872336296435393
2682,-1.956414353368155
2683,0.1188656664025475
2684,-0.14278909277753393
2685,-0.597647546899099
2686,-0.9347239969995045
2687,-0.08303604838949916
2688,1.1622813300274653
2689,-0.20192264963877654
2690,0.22343635612348667
2691,0.547531190666569
2692,0.6733574458553175
2693,-0.5255732031331445
2694,0.8166838735376262
2695,-0.8049101205891237
2696,0.3774145864571974
2697,0.6650805613252755
2698,-1.506457221368667
2699,0.22411250560068136
2700,0.8238793300089513
2701,-1.0411267319441648
2702,-0.1551250218749644
2703,0.9364686144820056
2704,-0.9528912974281127
2705,1.0279789864973397
2706,-3.4603964768876585
2707,-0.2900715857943132
2708,-0.2521091615263776
2709,-0.5955938642096086
2710,0.4129505852982069
2711,0.3058508315426669
2712,0.44045866209258067
2713,-1.4317465275709829
2714,-1.6585694761781609
2715,-1.3518905386993325
2716,-1.0426279018130207
2717,-1.0080600483850544
2718,0.048843954631425546
2719,-0.3830429464961537
2720,1.0911489607793055
2721,1.094071185541206
2722,0.18022925165712705
2723,0.31429019033925604
2724,-0.7126997625926422
2725,-0.5570960311263555
2726,1.4529671545024572
2727,0.17047558919617356
2728,0.8333349293628785
2729,0.42289266458403785
2730,0.9395385136283908
2731,-0.002350754326888152
2732,0.3697956833894254
2733,-0.31490960101063886
2734,-1.8037060931489837
2735,0.05885532608806539
2736,-0.5494721869325556
2737,-0.45986606869707447
2738,-1.10489030670045
2739,-0.4907348454909373
2740,0.1309088467389983
2741,1.4311172255167048
2742,-1.6002032412791924
2743,-1.0894144066833635
2744,-0.6288268225999646
2745,-0.5324450553836996
2746,0.4817910877013284
2747,-1.0223585662427586
2748,0.10916130258827624
2749,0.35950395820493697
2750,-0.08177687040207435
2751,-0.28506475151630417
2752,-0.47209202202860784
2753,-0.35400340734325514
2754,-1.8532792300025767
2755,-1.2114833030816374
2756,0.9377253733994855
2757,0.8509407485322481
2758,-0.0861009421808664
2759,0.013449805724954703
2760,-1.0251704846512824
2761,-0.8116076930627689
2762,-0.22696616542294562
2763,-0.13343209654077914
2764,-0.41874977862279555
2765,-0.7722193601726323
2766,-0.11116115222520967
2767,0.7689583608740505
2768,0.0
2769,0.3299370116809313
2770,-0.08812645851245672
2771,-0.9898445033042523
2772,0.9482478696851627
2773,0.9009366978268024
2774,0.33331508074665395
2775,0.24446078335695842
2776,-0.4595800001872705
2777,-0.22026579853944733
2778,-0.3777715513881684
2779,-0.5322509701243627
2780,-0.28075402805365784
2781,-0.025377801696603544
2782,-1.3439651170175761
2783,0.18758302003065602
2784,-0.3427818621224925
2785,-0.4524632214475452
2786,0.9543144897987552
2787,0.0
2788,-1.186661524234735
2789,0.28003487552698925
2790,0.2275565421226735
2791,-0.7606515492624196
2792,0.505647687611271
2793,1.0574240963570278
2794,0.34147937686569246
2795,-0.40536101967268984
2796,-0.03226343935580753
2797,0.4734114525608838
2798,1.0523506363417832
2799,-0.028592359327969996
2800,-0.18232355606530057
2801,-0.42858814717063315
2802,-0.22042345149888348
2803,-0.08549249046586006
2804,-0.3376897053294773
2805,0.7524293665730781
2806,0.5576933778946943
2807,-0.7704830448034141
2808,-0.1470389429489894
2809,0.8156791335951283
2810,-1.4691742998805286
2811,-0.4329495514275113
2812,0.19141734481164113
2813,-0.30780232261560175
2814,0.8089664572478952
2815,-1.1322416313709367
2816,-0.03167577921609009
2817,-0.2323780257529608
2818,-1.4498680855550063
2819,-0.6589172093408682
2820,1.0847496753358077
2821,0.23125331165517501
2822,-0.3366545183101747
2823,-0.09977794808329268
2824,-0.49724403989493254
2825,0.6006311188640567
2826,0.1324996277755205
2827,-0.5564408226689372
2828,-0.47557140543913196
2829,-0.8207127647511536
2830,0.5047658882771828
2831,-1.017639831004599
2832,-2.3940798884832803
2833,0.08328160489417302
2834,-1.3870861665439356
2835,-0.4505186250559565
2836,-0.05120348084291758
2837,-1.46082199442827
2838,0.08483862247645664
2839,-0.2692219041894499
2840,-0.3824295225572327
2841,-0.7183582251383249
2842,0.6178604206276365
2843,-1.4857092563759877
2844,1.0059677372180489
2845,-2.639760899598879
2846,-0.6256779315242971
2847,-0.606955693526193
2848,-0.17844299681847814
2849,1.0048581033678232
2850,0.1898680054975292
2851,0.04260610622277443
2852,-0.2526142799817536
2853,0.11628370353500561
2854,-0.4927400292966257
2855,-0.8833917823289053
2856,-0.6492618399235828
2857,-0.15245840062068253
2858,-0.900967659304598
2859,-0.662626584192695
2860,-1.2381170605947305
2861,-0.2471952779285753
2862,-2.321104924989706
2863,-1.0985328991690904
2864,-0.5386997641287643
2865,-1.3495364310983962
2866,0.35295614953873033
2867,0.16496173294831742
2868,-0.8587312975820356
2869,0.18648767518799783
2870,-2.0163117432068884
2871,-1.2958048206419175
2872,-1.2381391878435704
2873,-1.2025919148875372
2874,-1.2841571831635996
2875,-0.719731365106601
2876,-1.1778376620686195
2877,-1.676300876455075
2878,-0.45834363608073203
2879,-1.5481669267892504
2880,-0.093294923962276
2881,-0.49018960739644907
2882,-0.6085133496687164
2883,-1.4808412432667934
2884,0.3622380926411338
2885,0.6516297532103171
2886,-1.927800980391617
2887,-0.9088424143135561
2888,-1.8490836422786834
2889,-0.49259743440523823
2890,0.5912648719780139
2891,-1.1538770194081471
2892,-0.7980525078675331
2893,-1.0934557775475888
2894,-0.6341710673463749
2895,-0.6809764586827545
2896,0.3976670405131555
2897,-0.29993341280660224
2898,-0.2842659185078403
2899,-0.2922512916631035
2900,-0.7889091538210271
2901,-1.6225178127601614
2902,-1.051903127904435
2903,-1.4268458946568807
2904,-0.7848488517597301
2905,0.5211506596349024
2906,-0.5297531482533486
2907,-0.2350671221309933
2908,-0.06916649372804198
2909,1.757464106811861
2910,-0.3221865223446728
2911,-0.9764490284387454
2912,-2.007676778729055
2913,1.0962580995218691
2914,1.8053420281575239
2915,0.910542438872878
2916,-0.7497119598915024
2917,-1.0591794053909043
2918,-2.2899329837573066
2919,0.6523392983492046
2920,-0.4280576049737799
2921,0.22881618300871429
2922,-0.9114345441808772
2923,0.6510741497760789
2924,-0.29960163940905005
2925,-0.8618490382190115
2926,0.3027037506640535
2927,0.2298760760815963
2928,-0.28611835458123996
2929,-1.045191578361292
2930,-0.035112821141364145
2931,-0.07232193722236763
2932,-0.6970079538796752
2933,-0.18296566557909
2934,-0.5036492232795832
2935,0.6562109398769012
2936,-0.7366005108265915
2937,0.1633981830675399
2938,-0.10171552281650695
2939,-3.4787789129080733
2940,-0.20977364944894078
2941,-1.6397077024034141
2942,1.083471103829187
2943,0.9941203701201573
2944,-0.332759852744179
2945,-0.8429032978814649
2946,-0.74523140268391
2947,0.400015479527846
2948,-2.0388971223571577
2949,-0.5708429042396425
2950,1.548254122865744
2951,0.14413942261810864
2952,-2.4661995483351395
2953,-1.9599813178264172
2954,-0.7372641291681312
2955,-0.8023136847462641
2956,-0.08229220736221249
2957,-1.0793464871388245
2958,-0.7436042154629211
2959,-0.7229242331959777
2960,-1.2452354262286902
2961,0.45489843299775207
2962,-1.459059468877778
2963,-0.3751090060774685
2964,-0.16861776834408868
2965,-0.31138221879991107
2966,-0.7033465689904222
2967,-0.9461921459547472
2968,-1.4376049353715612
2969,0.01901003678028169
2970,-0.6753930282852223
2971,0.35297126985524035
2972,1.095194961815855
2973,-2.0097574247393344
2974,0.0014939574503841924
2975,-0.06749971378548306
2976,-0.7056640490151415
2977,0.7869669547933544
2978,-1.1753105090739837
2979,-0.0384400306065584
2980,-0.4520125980473717
2981,-0.11655567424842869
2982,-1.2570928462137618
2983,-0.49401110310500335
2984,-0.5636735232664319
2985,1.6401873169677803
2986,0.1836273121347183
2987,1.3298631073809042
2988,2.055119465456469
2989,-0.21923122599957265
2990,0.2321969662389142
2991,2.3950898260032503
2992,0.45312280310947567
2993,-0.16899003316939687
2994,1.94479721310856
2995,2.051621050804226
2996,2.133719273651276
2997,1.7965588938415622
2998,2.402734983122109
2999,0.6310752881952203
3000,1.7042193912597359
3001,-0.6427791489639147
3002,1.9679647010004426
3003,1.6960376975830238
3004,1.10759430499216
3005,2.6989205137390804
3006,2.1452313982481765
3007,1.3210607920963042
3008,0.7294530670147873
3009,1.02257876425009
3010,1.3031236856377013
3011,-0.06443038086542363
3012,1.0018477291281032
3013,2.8085455690716725
3014,1.460063030747017
3015,1.8875180897050312
3016,1.6130373582457718
3017,1.2504387696554324
3018,-0.876755616242577
3019,2.025329143946721
3020,-0.13065429480873908
3021,-0.3430645440790522
3022,1.0038182154822348
3023,1.586553462294395
3024,1.4148502379568098
3025,-0.17781693392080866
3026,0.8828542647807174
3027,0.5014392640160642
3028,1.0787954261163117
3029,2.005541613344712
3030,-0.07192340064893468
3031,1.819610456632191
3032,0.6493640555007245
3033,0.08316137890793723
3034,-0.17701385382661708
3035,1.5237669838593086
3036,1.3690836858625397
3037,-1.5312235357132173
3038,1.1999257256151563
3039,1.6081871750728163
3040,1.830876425853002
3041,0.3381316567021037
3042,2.803634873588455
3043,0.3706586282907617
3044,0.9645607698991382
3045,0.3729429613169885
3046,1.9657990951940028
3047,2.3950152720943545
3048,1.8550848360167975
3049,1.1633393063096398
3050,0.1496101370956817
3051,2.1949185237674116
3052,2.4337492907976648
3053,2.487758587373848
3054,0.7303149495833143
3055,2.5224183025954465
3056,-0.2836408970211663
3057,0.39727458789433817
3058,-0.24153846141759294
3059,0.42381101895444556
3060,1.5650819275925518
3061,2.584465581019917
3062,0.7191713724473743
3063,2.616356574828303
3064,2.136942341389298
3065,1.730469763976498
3066,1.5416103018071683
3067,2.1986005974235647
3068,0.733728388558179
3069,1.2393642774021114
3070,1.7415437329572194
3071,2.1696116205786575
3072,0.042349983619389464
3073,0.5815016459827987
3074,1.888142833446479
3075,-2.5958581023743723
3076,1.81080431125044
3077,2.3286820071585996
3078,-0.6192129474259909
3079,0.5523130089499322
3080,1.7972193322210905
3081,0.5177554357655896
3082,0.9755685273168431
3083,0.11407792299814248
3084,-1.2635316121047666
3085,1.6779427513271263
3086,1.588280807217933
3087,0.9939279152981284
3088,0.9039546704462801
3089,0.03648966487143144
3090,1.2032781060476325
3091,1.5702787466537351
3092,0.44347202708293976
3093,0.12804418515571947
3094,1.5433351322775575
3095,-0.5685393385705348
3096,0.9041863360366845
3097,1.030868357550539
3098,0.4145825557470346
3099,0.9301482837802757
3100,1.3971647480416902
3101,-0.49371149297198125
3102,1.3724587830412007
3103,0.10589158259725581
3104,0.9100843359463088
3105,0.10433770797310754
3106,0.9373712607514242
3107,0.1280307122347708
3108,-0.011684949538807027
3109,0.8198767929380797
3110,0.21075502942480664
3111,0.5480259985955709
3112,0.9235685737660395
3113,0.8658017153788432
3114,1.3528952859714303
3115,1.4019828464044086
3116,0.10087870552023723
3117,0.8206497741173409
3118,-0.7332412756252357
3119,0.6227755463003009
3120,0.5387675950363904
3121,-0.3501443378196176
3122,-0.5969787696643116
3123,-0.05681424834655674
3124,-0.6100339905963958
3125,-0.2937509308929903
3126,-0.042363391275638485
3127,0.858475675645576
3128,0.45382840277139147
3129,0.07209310747798964
3130,0.010259038712360278
3131,0.3526038409364308
3132,1.2014527751156308
3133,0.4135475280694977
3134,0.022696246263601973
3135,1.419886686269182
3136,-1.0778271769044125
3137,0.14932767935162886
3138,0.15643967224163902
3139,0.5721128988234171
3140,0.571875967477962
3141,0.11487139576852723
3142,-0.7625958792384927
3143,0.4405291089002381
3144,-0.7927454221500736
3145,0.8555202112085449
3146,0.40154795466261484
3147,0.624616634709135
3148,0.8380613919388973
3149,0.021652731763901756
3150,-0.6531869009035757
3151,-0.08301713215937426
3152,0.19156510620619127
3153,0.1943301937106249
3154,-0.6981696811027931
3155,-1.7616635771327007
3156,1.0528356255482476
3157,-0.2953535219404348
3158,0.3621816488336844
3159,-1.0291666107393473
3160,-0.5295817327401214
3161,-2.1521134436380263
3162,0.8667708798384657
3163,-0.05330266062936903
3164,-0.03862686953291519
3165,-0.02198252922978143
3166,1.0947231315339416
3167,0.10827008632134517
3168,-0.4398427377773365
3169,0.1941139140012352
3170,-0.3060894001695309
3171,-1.195111161316024
3172,0.04977176663407602
3173,-0.6969268933479551
3174,1.3972852549073813
3175,0.5089926170253486
3176,0.9439200369121739
3177,0.4216998952492283
3178,-0.29138451819585964
3179,-0.3307701349767104
3180,-0.31029029174266337
3181,-0.2126635272653035
3182,-0.7873346886324406
3183,0.4555870405383089
3184,-0.7671575657998146
3185,0.3571825352182312
3186,1.6198706491699082
3187,-0.28724850436615706
3188,0.4020226640810052
3189,0.940214730791731
3190,0.9115529582835851
3191,0.21203494208050688
3192,1.4904279445365318
3193,1.080880327998523
3194,-0.35206065599684555
3195,-0.5149715781237185
3196,0.4300929762544846
3197,-0.26650299645052344
3198,0.4410128405037855
3199,-0.4396192528464348
3200,-1.7821918678511464
3201,0.7599829352641072
3202,-0.37952420025341577
3203,0.1354335718671178
3204,-0.21125651915431692
3205,-0.5951802621870252
3206,-0.5341758680488093
3207,0.5508664578579303
3208,-0.7119537305473409
3209,1.820840869419473
3210,0.045082787443399795
